time,RPM,Speed,Load,ThrottlePos,PedalPos,FuelStatus
2024-08-13 19:47:47,854,0,43,6,0,0
2024-08-13 19:47:48,854,0,43,6,0,0
2024-08-13 19:47:49,835,0,43,6,0,2
2024-08-13 19:47:50,835,0,43,6,0,2
2024-08-13 19:47:51,842,0,43,6,0,2
2024-08-13 19:47:53,841,0,43,6,0,2
2024-08-13 19:47:55,839,0,43,6,0,2
2024-08-13 19:47:57,836,0,43,6,0,2
2024-08-13 19:47:59,851,0,43,6,0,2
2024-08-13 19:48:01,847,0,43,6,0,2
2024-08-13 19:48:02,847,0,43,6,0,2
2024-08-13 19:48:03,840,0,43,6,0,2
2024-08-13 19:48:05,849,0,43,6,0,2
2024-08-13 19:48:07,847,0,43,6,0,2
2024-08-13 19:48:09,846,0,43,6,0,2
2024-08-13 19:48:11,855,0,43,6,0,2
2024-08-13 19:48:13,847,0,43,6,0,2
2024-08-13 19:48:15,847,0,43,6,0,2
2024-08-13 19:48:17,843,0,43,6,0,2
2024-08-13 19:48:19,846,0,43,6,0,2
2024-08-13 19:48:21,857,0,43,6,0,2
2024-08-13 19:48:23,845,0,43,6,0,2
2024-08-13 19:48:25,854,0,43,6,0,2
2024-08-13 19:48:27,845,0,42,6,0,2
2024-08-13 19:48:29,849,0,42,6,0,2
2024-08-13 19:48:31,858,0,42,6,0,2
2024-08-13 19:48:33,855,0,43,6,0,2
2024-08-13 19:48:35,853,0,42,6,0,2
2024-08-13 19:48:37,853,0,43,6,0,2
2024-08-13 19:48:39,853,0,42,6,0,2
2024-08-13 19:48:41,849,0,43,6,0,2
2024-08-13 19:48:43,850,0,42,6,0,2
2024-08-13 19:48:45,850,0,42,6,0,2
2024-08-13 19:48:47,835,0,42,6,0,2
2024-08-13 19:48:49,825,0,44,6,0,2
2024-08-13 19:48:51,828,0,45,6,0,2
2024-08-13 19:48:53,841,0,45,6,0,2
2024-08-13 19:48:55,835,0,45,6,0,2
2024-08-13 19:48:57,837,0,45,6,0,2
2024-08-13 19:48:59,834,0,45,6,0,2
2024-08-13 19:49:01,841,0,45,6,0,2
2024-08-13 19:49:03,846,0,45,6,0,2
2024-08-13 19:49:05,840,0,45,6,0,2
2024-08-13 19:49:07,851,0,45,6,0,2
2024-08-13 19:49:09,851,0,45,6,0,2
2024-08-13 19:49:11,847,0,45,6,0,2
2024-08-13 19:49:13,847,0,45,6,0,2
2024-08-13 19:49:15,844,0,45,6,0,2
2024-08-13 19:49:17,852,0,45,6,0,2
2024-08-13 19:49:19,852,0,45,6,0,2
2024-08-13 19:49:21,850,0,45,6,0,2
2024-08-13 19:49:23,851,0,44,6,0,2
2024-08-13 19:49:25,849,0,44,6,0,2
2024-08-13 19:49:27,850,0,45,6,0,2
2024-08-13 19:49:29,855,0,44,6,0,2
2024-08-13 19:49:31,845,0,44,6,0,2
2024-08-13 19:49:33,850,0,44,6,0,2
2024-08-13 19:49:35,842,0,44,6,0,2
2024-08-13 19:49:37,838,0,44,6,0,2
2024-08-13 19:49:39,843,0,44,6,0,2
2024-08-13 19:49:41,849,0,44,6,0,2
2024-08-13 19:49:43,849,0,44,6,0,2
2024-08-13 19:49:45,848,0,44,6,0,2
2024-08-13 19:49:47,844,0,44,6,0,2
2024-08-13 19:49:49,852,0,44,6,0,2
2024-08-13 19:49:51,841,0,44,6,0,2
2024-08-13 19:49:53,841,0,44,6,0,2
2024-08-13 19:49:55,848,0,44,6,0,2
2024-08-13 19:49:57,837,0,45,6,0,2
2024-08-13 19:49:59,809,0,56,6,0,2
2024-08-13 19:50:01,848,0,54,6,0,2
2024-08-13 19:50:03,841,0,54,6,0,2
2024-08-13 19:50:05,845,0,55,6,0,2
2024-08-13 19:50:07,845,0,56,6,0,2
2024-08-13 19:50:09,852,4,56,6,0,2
2024-08-13 19:50:11,864,5,56,6,0,2
2024-08-13 19:50:13,853,4,56,6,0,2
2024-08-13 19:50:15,862,5,56,6,0,2
2024-08-13 19:50:17,937,6,56,6,0,2
2024-08-13 19:50:19,937,6,87,21,18,2
2024-08-13 19:50:21,1816,12,51,13,18,2
2024-08-13 19:50:23,2141,15,41,13,7,2
2024-08-13 19:50:25,2290,17,30,7,0,2
2024-08-13 19:50:27,1434,14,32,7,0,2
2024-08-13 19:50:29,1099,14,48,7,1,2
2024-08-13 19:50:31,1551,16,66,14,9,2
2024-08-13 19:50:33,1652,19,66,14,0,2
2024-08-13 19:50:35,1324,19,32,7,0,2
2024-08-13 19:50:37,1239,19,58,15,10,2
2024-08-13 19:50:39,1739,21,68,16,11,2
2024-08-13 19:50:41,1649,23,28,7,0,2
2024-08-13 19:50:43,1491,21,49,12,0,2
2024-08-13 19:50:45,1655,21,49,11,0,2
2024-08-13 19:50:47,1334,20,31,7,0,2
2024-08-13 19:50:49,1758,20,72,16,12,2
2024-08-13 19:50:51,1415,21,31,7,0,2
2024-08-13 19:50:53,1273,18,33,7,0,2
2024-08-13 19:50:55,1170,16,37,7,0,2
2024-08-13 19:50:57,1707,18,75,17,14,2
2024-08-13 19:50:59,1693,20,62,14,9,2
2024-08-13 19:51:01,1777,20,57,14,9,2
2024-08-13 19:51:03,1926,24,64,16,12,2
2024-08-13 19:51:05,2020,26,60,16,12,2
2024-08-13 19:51:07,1469,26,69,16,12,2
2024-08-13 19:51:09,1308,29,27,8,0,2
2024-08-13 19:51:11,1272,27,25,8,0,2
2024-08-13 19:51:13,1150,25,38,7,0,2
2024-08-13 19:51:15,1107,24,41,7,0,2
2024-08-13 19:51:17,1044,22,42,7,0,2
2024-08-13 19:51:19,1006,20,45,7,0,2
2024-08-13 19:51:21,1264,18,33,7,0,2
2024-08-13 19:51:23,1152,15,36,7,0,2
2024-08-13 19:51:25,1703,16,76,18,14,2
2024-08-13 19:51:27,1782,19,78,18,15,2
2024-08-13 19:51:29,1873,20,83,21,18,2
2024-08-13 19:51:31,1934,21,84,21,20,2
2024-08-13 19:51:33,1947,22,84,22,20,2
2024-08-13 19:51:35,1951,22,84,22,20,2
2024-08-13 19:51:37,1503,21,29,7,0,2
2024-08-13 19:51:39,1598,15,73,16,12,2
2024-08-13 19:51:41,1780,17,67,17,13,2
2024-08-13 19:51:43,1375,18,27,13,10,2
2024-08-13 19:51:45,1306,18,27,7,0,2
2024-08-13 19:51:47,1166,16,29,7,0,2
2024-08-13 19:51:49,1021,15,45,7,0,2
2024-08-13 19:51:51,1006,15,44,7,0,2
2024-08-13 19:51:53,831,10,51,7,0,2
2024-08-13 19:51:55,818,9,51,7,0,2
2024-08-13 19:51:57,899,9,49,7,0,2
2024-08-13 19:51:59,1980,13,43,7,0,2
2024-08-13 19:52:01,1124,14,46,7,0,2
2024-08-13 19:52:03,1075,14,45,7,0,2
2024-08-13 19:52:05,1054,14,45,7,0,2
2024-08-13 19:52:07,1025,13,44,7,0,2
2024-08-13 19:52:09,1635,14,85,21,0,2
2024-08-13 19:52:11,1870,20,84,21,19,2
2024-08-13 19:52:13,1870,24,61,15,19,2
2024-08-13 19:52:15,1487,24,25,7,0,2
2024-08-13 19:52:17,1354,21,27,7,0,2
2024-08-13 19:52:19,1243,19,30,7,0,2
2024-08-13 19:52:21,1121,15,50,11,6,2
2024-08-13 19:52:23,1345,13,50,14,8,2
2024-08-13 19:52:25,1658,9,46,7,0,2
2024-08-13 19:52:27,1604,8,70,14,10,2
2024-08-13 19:52:29,1278,11,33,7,0,2
2024-08-13 19:52:31,1013,13,29,7,0,2
2024-08-13 19:52:33,941,12,29,7,0,2
2024-08-13 19:52:35,907,11,30,7,0,2
2024-08-13 19:52:37,1109,12,67,16,11,2
2024-08-13 19:52:39,1053,15,40,7,0,2
2024-08-13 19:52:41,891,14,45,7,0,2
2024-08-13 19:52:43,831,14,47,7,0,2
2024-08-13 19:52:45,1120,13,62,13,0,2
2024-08-13 19:52:47,1120,16,58,13,8,2
2024-08-13 19:52:49,1522,18,54,12,8,2
2024-08-13 19:52:51,1492,19,48,12,8,2
2024-08-13 19:52:53,1370,20,29,7,0,2
2024-08-13 19:52:55,1204,18,31,7,0,2
2024-08-13 19:52:57,1693,19,72,17,13,2
2024-08-13 19:52:59,1835,23,74,18,14,2
2024-08-13 19:53:01,1550,24,24,7,0,2
2024-08-13 19:53:03,1383,23,26,7,0,2
2024-08-13 19:53:05,1322,19,61,15,0,2
2024-08-13 19:53:07,1446,22,26,15,0,2
2024-08-13 19:53:09,1411,22,18,7,0,2
2024-08-13 19:53:11,1973,24,61,14,0,2
2024-08-13 19:53:13,1319,25,23,14,0,2
2024-08-13 19:53:15,937,19,32,7,0,4
2024-08-13 19:53:17,937,12,47,7,0,4
2024-08-13 19:53:19,823,9,51,7,0,2
2024-08-13 19:53:21,776,4,54,7,0,2
2024-08-13 19:53:23,783,0,54,7,0,2
2024-08-13 19:53:25,773,0,55,7,0,2
2024-08-13 19:53:27,784,0,54,7,0,2
2024-08-13 19:53:29,784,0,54,7,0,2
2024-08-13 19:53:31,777,0,54,7,0,2
2024-08-13 19:53:33,775,0,54,7,0,2
2024-08-13 19:53:35,772,0,54,7,0,2
2024-08-13 19:53:37,775,0,54,7,0,2
2024-08-13 19:53:39,775,0,54,7,0,2
2024-08-13 19:53:41,783,0,54,7,0,2
2024-08-13 19:53:43,774,0,54,7,0,2
2024-08-13 19:53:45,776,0,54,7,0,2
2024-08-13 19:53:47,773,0,54,7,0,2
2024-08-13 19:53:49,768,0,53,7,0,2
2024-08-13 19:53:51,768,0,53,7,0,2
2024-08-13 19:53:53,782,0,52,7,0,2
2024-08-13 19:53:55,775,0,53,7,0,2
2024-08-13 19:53:57,775,0,52,7,0,2
2024-08-13 19:53:59,779,0,53,7,0,2
2024-08-13 19:54:01,781,0,52,7,0,2
2024-08-13 19:54:03,779,0,52,7,0,2
2024-08-13 19:54:05,776,0,53,7,0,2
2024-08-13 19:54:07,770,0,53,7,0,2
2024-08-13 19:54:09,783,0,53,7,0,2
2024-08-13 19:54:11,833,0,53,7,0,2
2024-08-13 19:54:13,853,0,54,7,0,2
2024-08-13 19:54:15,854,0,54,7,0,2
2024-08-13 19:54:17,843,0,53,7,0,2
2024-08-13 19:54:19,849,0,53,7,0,2
2024-08-13 19:54:21,844,0,52,7,0,2
2024-08-13 19:54:23,844,0,45,7,0,2
2024-08-13 19:54:25,859,0,43,7,0,2
2024-08-13 19:54:27,849,0,42,7,0,2
2024-08-13 19:54:29,851,0,42,7,0,2
2024-08-13 19:54:31,843,0,42,7,0,2
2024-08-13 19:54:33,823,0,52,7,0,2
2024-08-13 19:54:35,832,2,43,7,0,2
2024-08-13 19:54:37,2062,11,49,8,1,2
2024-08-13 19:54:39,1728,17,64,16,13,2
2024-08-13 19:54:41,1728,22,74,20,13,2
2024-08-13 19:54:43,1956,23,65,20,14,4
2024-08-13 19:54:45,1864,28,68,18,14,2
2024-08-13 19:54:47,1274,30,23,7,14,2
2024-08-13 19:54:49,1350,30,30,7,0,2
2024-08-13 19:54:51,1752,31,81,19,16,2
2024-08-13 19:54:53,1624,34,83,20,16,2
2024-08-13 19:54:55,1723,37,83,21,18,2
2024-08-13 19:54:57,1737,38,77,20,18,2
2024-08-13 19:54:59,1382,38,26,7,0,2
2024-08-13 19:55:01,1458,35,25,7,16,2
2024-08-13 19:55:03,1750,36,83,21,14,2
2024-08-13 19:55:05,1523,34,25,7,0,2
2024-08-13 19:55:07,1402,32,24,7,0,4
2024-08-13 19:55:09,1517,30,38,12,6,4
2024-08-13 19:55:11,1318,29,22,7,0,2
2024-08-13 19:55:13,1236,28,22,7,0,2
2024-08-13 19:55:15,1697,27,60,15,10,2
2024-08-13 19:55:17,1244,28,22,7,10,2
2024-08-13 19:55:19,1151,27,23,7,0,2
2024-08-13 19:55:21,1019,22,25,7,0,2
2024-08-13 19:55:23,976,21,31,7,0,2
2024-08-13 19:55:25,1668,24,73,18,14,2
2024-08-13 19:55:27,1412,27,81,18,14,2
2024-08-13 19:55:29,1392,28,36,7,0,2
2024-08-13 19:55:31,1132,25,36,7,0,2
2024-08-13 19:55:33,1005,21,40,7,0,2
2024-08-13 19:55:35,1191,17,32,7,1,2
2024-08-13 19:55:37,1636,16,66,15,10,2
2024-08-13 19:55:39,1272,17,27,7,10,2
2024-08-13 19:55:41,947,11,34,7,0,2
2024-08-13 19:55:43,1454,9,58,15,10,2
2024-08-13 19:55:45,1641,14,61,15,11,2
2024-08-13 19:55:47,1773,18,64,16,12,2
2024-08-13 19:55:49,2028,22,76,21,18,2
2024-08-13 19:55:51,2145,26,74,21,9,2
2024-08-13 19:55:53,1302,25,27,7,0,2
2024-08-13 19:55:55,1302,23,48,10,3,2
2024-08-13 19:55:57,1181,20,49,10,1,2
2024-08-13 19:55:59,1253,18,31,7,16,2
2024-08-13 19:56:01,1863,20,80,20,18,2
2024-08-13 19:56:03,2017,24,78,20,18,2
2024-08-13 19:56:05,2187,28,78,20,18,2
2024-08-13 19:56:07,1478,31,61,14,18,2
2024-08-13 19:56:09,1334,30,20,7,0,2
2024-08-13 19:56:11,1269,28,20,7,0,2
2024-08-13 19:56:13,1269,26,22,7,0,2
2024-08-13 19:56:15,1044,23,24,7,0,2
2024-08-13 19:56:17,971,22,25,7,0,2
2024-08-13 19:56:19,1619,20,65,16,0,2
2024-08-13 19:56:21,1928,23,83,23,21,2
2024-08-13 19:56:23,2016,28,81,23,21,2
2024-08-13 19:56:25,1740,32,85,23,21,2
2024-08-13 19:56:27,1725,34,71,18,7,2
2024-08-13 19:56:29,1646,32,57,14,10,4
2024-08-13 19:56:31,1289,31,28,7,0,4
2024-08-13 19:56:33,1212,27,30,7,0,2
2024-08-13 19:56:35,1050,23,36,7,0,2
2024-08-13 19:56:37,976,21,40,7,8,2
2024-08-13 19:56:39,1563,21,64,9,8,2
2024-08-13 19:56:41,1012,19,45,7,11,2
2024-08-13 19:56:43,1929,18,76,20,11,2
2024-08-13 19:56:45,1478,15,71,19,16,2
2024-08-13 19:56:47,1948,19,76,20,17,2
2024-08-13 19:56:49,2073,25,72,20,17,2
2024-08-13 19:56:51,1459,28,41,12,6,2
2024-08-13 19:56:53,1274,27,23,7,0,2
2024-08-13 19:56:55,1176,26,23,7,0,2
2024-08-13 19:56:57,1155,26,23,13,10,2
2024-08-13 19:56:59,1477,30,26,7,0,2
2024-08-13 19:57:01,1246,30,29,7,0,2
2024-08-13 19:57:03,1255,31,28,7,0,2
2024-08-13 19:57:05,1399,31,56,14,10,2
2024-08-13 19:57:07,1399,33,27,7,10,2
2024-08-13 19:57:09,1327,34,27,7,0,2
2024-08-13 19:57:11,1317,34,26,7,0,2
2024-08-13 19:57:13,1314,34,27,7,0,2
2024-08-13 19:57:15,1283,33,20,7,0,2
2024-08-13 19:57:17,1299,33,20,7,0,2
2024-08-13 19:57:19,1306,33,20,7,0,2
2024-08-13 19:57:21,1294,33,20,7,0,2
2024-08-13 19:57:23,1263,31,20,7,0,2
2024-08-13 19:57:25,1243,28,21,7,0,2
2024-08-13 19:57:27,1087,24,23,7,0,2
2024-08-13 19:57:29,1127,27,39,12,0,2
2024-08-13 19:57:31,1127,29,23,7,0,2
2024-08-13 19:57:33,1150,28,32,7,0,2
2024-08-13 19:57:35,1161,30,30,7,0,2
2024-08-13 19:57:37,1195,29,29,7,0,2
2024-08-13 19:57:39,1062,24,34,7,0,2
2024-08-13 19:57:41,930,20,42,7,0,2
2024-08-13 19:57:43,940,21,42,7,0,2
2024-08-13 19:57:45,1021,23,39,7,0,2
2024-08-13 19:57:47,1059,23,30,7,0,2
2024-08-13 19:57:49,961,13,28,7,0,2
2024-08-13 19:57:51,912,13,30,7,0,2
2024-08-13 19:57:53,1010,15,62,16,12,2
2024-08-13 19:57:55,1010,22,60,16,12,2
2024-08-13 19:57:57,1580,27,59,16,12,2
2024-08-13 19:57:59,1627,32,29,7,0,2
2024-08-13 19:58:01,1436,32,20,7,0,2
2024-08-13 19:58:03,1932,34,69,18,14,2
2024-08-13 19:58:05,1673,38,65,15,0,2
2024-08-13 19:58:07,1490,37,27,7,0,2
2024-08-13 19:58:09,1427,36,27,7,0,2
2024-08-13 19:58:11,1398,34,27,7,0,2
2024-08-13 19:58:13,1435,32,27,7,0,2
2024-08-13 19:58:15,1391,31,28,7,0,2
2024-08-13 19:58:17,1148,24,38,7,0,2
2024-08-13 19:58:19,1064,22,56,14,10,2
2024-08-13 19:58:21,1534,26,30,7,0,2
2024-08-13 19:58:23,1157,23,30,7,0,2
2024-08-13 19:58:25,1104,23,30,10,12,2
2024-08-13 19:58:27,1732,27,70,16,12,2
2024-08-13 19:58:29,1321,29,25,7,0,2
2024-08-13 19:58:31,1281,29,24,7,0,2
2024-08-13 19:58:33,1169,25,25,7,0,2
2024-08-13 19:58:35,954,20,32,7,0,2
2024-08-13 19:58:37,1554,19,32,12,8,2
2024-08-13 19:58:39,1657,21,60,14,9,2
2024-08-13 19:58:41,1820,23,58,14,9,2
2024-08-13 19:58:43,1966,26,56,15,10,2
2024-08-13 19:58:45,1698,28,85,22,20,2
2024-08-13 19:58:47,1488,31,37,7,20,2
2024-08-13 19:58:49,1453,30,50,13,0,2
2024-08-13 19:58:51,1315,30,25,7,0,2
2024-08-13 19:58:53,1333,26,66,7,0,2
2024-08-13 19:58:55,1251,25,66,15,10,2
2024-08-13 19:58:57,1868,25,82,22,20,2
2024-08-13 19:58:59,2006,27,82,23,21,2
2024-08-13 19:59:01,1970,27,81,21,12,2
2024-08-13 19:59:03,1210,24,34,7,0,2
2024-08-13 19:59:05,1238,15,34,7,0,2
2024-08-13 19:59:07,1858,11,60,15,11,2
2024-08-13 19:59:09,1818,15,87,23,21,2
2024-08-13 19:59:11,1853,17,89,25,25,2
2024-08-13 19:59:13,1978,17,89,27,26,2
2024-08-13 19:59:15,2051,23,88,27,26,2
2024-08-13 19:59:17,2089,25,85,24,22,2
2024-08-13 19:59:19,2089,25,82,24,22,2
2024-08-13 19:59:21,2376,30,47,10,22,2
2024-08-13 19:59:23,1799,28,66,16,12,2
2024-08-13 19:59:25,1497,29,85,22,20,2
2024-08-13 19:59:27,1731,32,86,23,20,2
2024-08-13 19:59:29,1394,31,23,7,0,2
2024-08-13 19:59:31,1287,30,23,7,0,2
2024-08-13 19:59:33,1250,28,24,7,0,2
2024-08-13 19:59:35,1165,25,25,7,0,2
2024-08-13 19:59:37,1921,27,78,21,18,2
2024-08-13 19:59:39,1589,31,86,21,18,2
2024-08-13 19:59:41,1413,32,29,7,0,2
2024-08-13 19:59:43,1413,31,65,15,10,2
2024-08-13 19:59:45,1457,33,38,8,2,2
2024-08-13 19:59:47,1854,34,40,7,0,2
2024-08-13 19:59:49,1442,32,29,7,0,2
2024-08-13 19:59:51,1225,26,26,7,0,2
2024-08-13 19:59:53,1047,16,30,7,0,2
2024-08-13 19:59:55,1150,16,25,7,0,2
2024-08-13 19:59:57,1700,20,56,14,10,2
2024-08-13 19:59:59,1539,25,56,7,0,2
2024-08-13 20:00:01,1539,27,25,7,0,4
2024-08-13 20:00:03,1008,21,29,7,0,4
2024-08-13 20:00:05,1333,21,21,7,0,2
2024-08-13 20:00:07,1444,24,18,7,0,2
2024-08-13 20:00:09,1285,26,23,7,0,2
2024-08-13 20:00:11,1006,22,43,7,0,2
2024-08-13 20:00:13,1006,14,42,6,0,2
2024-08-13 20:00:15,875,11,50,6,0,2
2024-08-13 20:00:17,827,5,53,7,0,2
2024-08-13 20:00:19,827,3,56,6,0,2
2024-08-13 20:00:21,824,0,56,6,0,2
2024-08-13 20:00:23,824,1,56,6,0,2
2024-08-13 20:00:25,819,1,57,6,0,2
2024-08-13 20:00:27,822,2,57,6,0,2
2024-08-13 20:00:29,846,2,57,6,0,2
2024-08-13 20:00:31,861,4,45,6,0,2
2024-08-13 20:00:33,914,6,41,6,0,2
2024-08-13 20:00:35,951,7,77,18,15,2
2024-08-13 20:00:37,2215,16,62,18,15,2
2024-08-13 20:00:39,1948,21,72,19,15,2
2024-08-13 20:00:41,1861,25,24,7,0,4
2024-08-13 20:00:43,1861,24,60,16,0,4
2024-08-13 20:00:45,1952,26,60,16,12,2
2024-08-13 20:00:47,1424,28,78,16,12,2
2024-08-13 20:00:49,1399,29,66,11,4,2
2024-08-13 20:00:51,1210,28,36,7,0,2
2024-08-13 20:00:53,1134,28,36,7,0,2
2024-08-13 20:00:55,1616,25,72,16,0,2
2024-08-13 20:00:57,1348,26,83,18,0,2
2024-08-13 20:00:59,1362,27,85,18,14,2
2024-08-13 20:01:01,1362,28,86,19,15,2
2024-08-13 20:01:03,1419,30,83,19,16,2
2024-08-13 20:01:05,1469,32,84,21,0,2
2024-08-13 20:01:07,1388,31,24,7,0,2
2024-08-13 20:01:09,1114,23,29,7,0,2
2024-08-13 20:01:11,1041,13,29,7,0,2
2024-08-13 20:01:13,954,13,35,7,0,2
2024-08-13 20:01:15,820,5,41,7,0,2
2024-08-13 20:01:17,824,4,42,7,0,2
2024-08-13 20:01:19,831,4,43,7,0,2
2024-08-13 20:01:21,826,0,56,6,0,2
2024-08-13 20:01:23,823,0,56,6,0,2
2024-08-13 20:01:25,828,0,56,6,0,2
2024-08-13 20:01:27,823,0,56,6,0,2
2024-08-13 20:01:29,822,0,56,6,0,2
2024-08-13 20:01:31,824,0,56,7,0,2
2024-08-13 20:01:33,824,0,57,6,0,2
2024-08-13 20:01:35,827,0,56,6,0,2
2024-08-13 20:01:37,827,0,56,6,0,2
2024-08-13 20:01:39,829,0,56,7,0,2
2024-08-13 20:01:41,828,0,56,6,0,2
2024-08-13 20:01:43,833,0,56,6,0,2
2024-08-13 20:01:45,817,0,43,6,0,2
2024-08-13 20:01:47,826,0,43,7,0,2
2024-08-13 20:01:49,831,0,43,6,0,2
2024-08-13 20:01:51,828,0,43,7,0,2
2024-08-13 20:01:53,827,0,43,7,0,2
2024-08-13 20:01:55,823,0,43,6,0,2
2024-08-13 20:01:57,820,0,43,7,0,2
2024-08-13 20:01:59,824,0,55,6,0,2
2024-08-13 20:02:01,818,0,56,6,0,2
2024-08-13 20:02:03,913,0,56,18,0,2
2024-08-13 20:02:05,1867,11,56,21,21,2
2024-08-13 20:02:07,1867,11,87,27,27,2
2024-08-13 20:02:09,2094,25,87,28,27,2
2024-08-13 20:02:11,2386,31,87,29,29,2
2024-08-13 20:02:13,2157,36,89,28,27,2
2024-08-13 20:02:15,1862,39,91,28,28,2
2024-08-13 20:02:17,1862,42,91,27,4,2
2024-08-13 20:02:19,2381,42,77,20,18,2
2024-08-13 20:02:21,1483,44,34,9,10,2
2024-08-13 20:02:23,1414,45,35,7,0,2
2024-08-13 20:02:25,1837,45,65,16,12,2
2024-08-13 20:02:27,1461,45,24,7,12,2
2024-08-13 20:02:29,1271,38,26,7,0,2
2024-08-13 20:02:31,1167,35,28,7,0,2
2024-08-13 20:02:33,1111,34,63,16,0,2
2024-08-13 20:02:35,1260,36,38,7,0,2
2024-08-13 20:02:37,1260,36,43,7,0,2
2024-08-13 20:02:39,1118,32,45,7,0,2
2024-08-13 20:02:41,1316,30,45,7,0,2
2024-08-13 20:02:43,1157,24,41,7,0,2
2024-08-13 20:02:45,1021,21,45,6,0,2
2024-08-13 20:02:47,1022,13,45,6,0,2
2024-08-13 20:02:49,900,7,50,7,0,2
2024-08-13 20:02:51,800,3,56,6,0,2
2024-08-13 20:02:53,800,2,45,7,0,2
2024-08-13 20:02:55,800,0,44,7,0,2
2024-08-13 20:02:57,834,0,43,6,0,2
2024-08-13 20:02:59,833,0,43,7,0,2
2024-08-13 20:03:01,815,0,43,6,0,2
2024-08-13 20:03:03,827,0,43,7,0,2
2024-08-13 20:03:05,825,0,43,7,0,2
2024-08-13 20:03:07,820,0,43,7,0,2
2024-08-13 20:03:09,826,0,43,6,0,2
2024-08-13 20:03:11,817,0,56,6,0,2
2024-08-13 20:03:13,826,0,57,7,0,2
2024-08-13 20:03:15,823,0,57,6,0,2
2024-08-13 20:03:17,837,0,57,6,0,2
2024-08-13 20:03:19,825,0,57,6,0,2
2024-08-13 20:03:21,832,0,57,6,0,2
2024-08-13 20:03:23,823,0,57,6,0,2
2024-08-13 20:03:25,831,0,57,6,0,2
2024-08-13 20:03:27,823,0,57,6,0,2
2024-08-13 20:03:29,824,0,57,6,0,2
2024-08-13 20:03:31,824,0,57,6,0,2
2024-08-13 20:03:33,824,0,57,6,0,2
2024-08-13 20:03:35,830,0,57,6,0,2
2024-08-13 20:03:37,830,0,48,7,0,2
2024-08-13 20:03:39,821,0,44,7,0,2
2024-08-13 20:03:41,820,0,45,6,0,2
2024-08-13 20:03:43,1697,6,78,20,16,2
2024-08-13 20:03:45,1693,17,21,7,0,2
2024-08-13 20:03:47,1385,19,26,7,0,2
2024-08-13 20:03:49,1875,24,61,16,11,2
2024-08-13 20:03:51,1551,29,36,16,0,2
2024-08-13 20:03:53,1316,31,34,7,0,2
2024-08-13 20:03:55,1273,29,32,7,0,2
2024-08-13 20:03:57,1002,21,44,7,0,2
2024-08-13 20:03:59,875,17,47,7,0,2
2024-08-13 20:04:01,956,13,47,7,0,2
2024-08-13 20:04:03,946,13,47,7,0,2
2024-08-13 20:04:05,1587,16,69,15,12,2
2024-08-13 20:04:07,1874,23,75,18,15,2
2024-08-13 20:04:09,1782,29,75,19,16,2
2024-08-13 20:04:11,1476,32,26,7,0,2
2024-08-13 20:04:13,1424,33,23,7,0,2
2024-08-13 20:04:15,1420,32,21,7,0,2
2024-08-13 20:04:17,1251,28,24,7,0,2
2024-08-13 20:04:19,1083,23,27,7,0,2
2024-08-13 20:04:21,937,18,34,7,0,2
2024-08-13 20:04:23,885,10,36,7,0,2
2024-08-13 20:04:25,821,4,50,7,0,2
2024-08-13 20:04:27,809,4,56,7,0,2
2024-08-13 20:04:29,830,1,57,7,0,2
2024-08-13 20:04:31,826,0,57,7,0,2
2024-08-13 20:04:33,822,2,57,7,0,2
2024-08-13 20:04:35,822,6,53,8,0,2
2024-08-13 20:04:37,1954,14,57,14,0,2
2024-08-13 20:04:39,1690,21,67,15,10,2
2024-08-13 20:04:41,1527,24,48,13,10,2
2024-08-13 20:04:43,1498,28,58,13,8,2
2024-08-13 20:04:45,1776,33,72,17,13,2
2024-08-13 20:04:47,1457,37,23,7,0,2
2024-08-13 20:04:49,1534,39,19,7,0,4
2024-08-13 20:04:51,1547,39,18,7,0,2
2024-08-13 20:04:53,2092,40,56,16,0,2
2024-08-13 20:04:55,1582,42,78,19,0,2
2024-08-13 20:04:57,1499,43,87,21,20,2
2024-08-13 20:04:59,1361,44,90,23,20,2
2024-08-13 20:05:01,1362,43,90,25,23,2
2024-08-13 20:05:03,1256,42,27,7,0,4
2024-08-13 20:05:05,1240,39,38,7,11,4
2024-08-13 20:05:07,1740,39,77,18,15,4
2024-08-13 20:05:09,1447,40,77,18,14,2
2024-08-13 20:05:11,1331,41,87,18,15,2
2024-08-13 20:05:13,1401,42,85,18,15,2
2024-08-13 20:05:15,1329,42,79,21,20,4
2024-08-13 20:05:17,2003,45,91,32,32,4
2024-08-13 20:05:19,1592,46,29,9,0,4
2024-08-13 20:05:21,1368,45,23,7,0,2
2024-08-13 20:05:23,1292,41,24,7,0,2
2024-08-13 20:05:25,1140,34,27,7,0,2
2024-08-13 20:05:27,1260,28,24,7,0,2
2024-08-13 20:05:29,1032,21,28,7,0,2
2024-08-13 20:05:31,1032,14,29,7,0,2
2024-08-13 20:05:33,802,5,41,7,0,2
2024-08-13 20:05:35,833,0,45,7,0,2
2024-08-13 20:05:37,833,1,83,14,10,2
2024-08-13 20:05:39,1717,10,68,15,10,2
2024-08-13 20:05:41,1596,16,70,15,10,2
2024-08-13 20:05:43,1596,20,32,7,0,2
2024-08-13 20:05:45,1389,20,32,8,6,2
2024-08-13 20:05:47,1616,21,52,12,7,2
2024-08-13 20:05:49,1892,24,67,16,12,2
